"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-10-26","2020","10","26","","5.1","","2.1","","3.6","","14.4","","0.0","","11.2","","0.0","","11.2","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-10-27","2020","10","27","","3.8","","-2.0","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-10-28","2020","10","28","","8.2","","0.0","","4.1","","13.9","","0.0","","0.0","","0.0","T","0.0","T","","","23","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-10-29","2020","10","29","","7.7","","-1.7","","3.0","","15.0","","0.0","","0.0","T","0.0","","0.0","T","","","3","","55",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-10-30","2020","10","30","","2.5","","-4.1","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","","","3","","46",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-10-31","2020","10","31","","5.1","","-5.9","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-01","2020","11","01","","8.7","","1.0","","4.9","","13.1","","0.0","","2.4","","0.0","","2.4","","","","15","","55",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-02","2020","11","02","","2.7","","-2.2","","0.3","","17.7","","0.0","","0.0","","1.2","","2.0","","0","T","29","","71",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-03","2020","11","03","","1.5","","-1.8","","-0.2","","18.2","","0.0","","0.0","T","0.0","","0.0","T","1","","31","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-04","2020","11","04","","9.8","","-0.4","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","","","13","","32",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-05","2020","11","05","","20.6","","-1.2","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","24","","46",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-06","2020","11","06","","17.6","","8.2","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","","","23","","50",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-07","2020","11","07","","19.8","","9.6","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","25","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-08","2020","11","08","","19.6","","9.2","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","24","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-09","2020","11","09","","20.0","","7.8","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-10","2020","11","10","","22.4","","6.9","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-11","2020","11","11","","19.6","","7.8","","13.7","","4.3","","0.0","","0.0","T","0.0","","0.0","T","","","22","","52",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-12","2020","11","12","","8.0","","-1.3","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","30","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-13","2020","11","13","","6.1","","-2.7","","1.7","","16.3","","0.0","","0.4","","0.0","","0.4","","","","26","","37",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-14","2020","11","14","","6.0","","-4.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","28","","41",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-15","2020","11","15","","8.4","","-4.8","","1.8","","16.2","","0.0","","3.6","","0.0","","3.6","","","","13","","61",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-16","2020","11","16","","8.4","","2.0","","5.2","","12.8","","0.0","","0.4","","0.0","T","0.4","","","","23","","76",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-17","2020","11","17","","3.5","","-5.8","","-1.2","","19.2","","0.0","","0.0","","0.0","T","0.0","T","","","32","","41",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-18","2020","11","18","","-2.7","","-6.6","","-4.7","","22.7","","0.0","","0.0","","0.0","T","0.0","T","","","30","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-19","2020","11","19","","4.0","","-5.2","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","","","14","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-20","2020","11","20","","15.0","","-1.7","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","24","","63",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-21","2020","11","21","","9.0","","-4.9","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","","","25","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-22","2020","11","22","","1.7","","-6.3","","-2.3","","20.3","","0.0","","2.8","","10.4","","13.2","","3","E","8","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-23","2020","11","23","","5.0","","0.3","","2.7","","15.3","","0.0","","14.8","","0.0","","14.8","","2","","24","","55",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-24","2020","11","24","","0.3","","-5.0","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","0","T","29","","46",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-25","2020","11","25","","0.3","","-4.8","","-2.3","","20.3","","0.0","","0.0","","10.8","","10.8","","0","T","","","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-26","2020","11","26","","2.0","","-0.6","","0.7","","17.3","","0.0","","2.8","","0.0","","2.8","","7","","","","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-27","2020","11","27","","6.5","","2.0","","4.3","","13.7","","0.0","","0.6","","0.0","","0.6","","0","T","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-28","2020","11","28","","6.1","","3.0","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","24","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-29","2020","11","29","","7.8","","2.3","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","","","22","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-11-30","2020","11","30","","8.2","","1.6","","4.9","","13.1","","0.0","","13.6","","0.0","","13.6","","","","5","","58",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-01","2020","12","01","","10.3","","3.4","","6.9","","11.1","","0.0","","11.0","","0.0","","11.0","","","","25","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-02","2020","12","02","","3.7","","-1.8","","1.0","","17.0","","0.0","","0.0","","0.2","","0.2","","0","T","26","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-03","2020","12","03","","5.7","","-2.2","","1.8","","16.2","","0.0","","0.0","T","0.0","","0.0","T","0","T","23","","55",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-04","2020","12","04","","4.4","","1.5","","3.0","","15.0","","0.0","","3.8","","0.0","","3.8","","","","22","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-05","2020","12","05","","3.5","","-2.8","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","","","1","","42",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-06","2020","12","06","","-0.9","","-3.9","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","","","28","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-07","2020","12","07","","-2.3","","-6.0","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-08","2020","12","08","","-4.1","","-6.6","","-5.4","","23.4","","0.0","","0.0","","0.0","T","0.0","T","","","24","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-09","2020","12","09","","0.5","","-6.2","","-2.9","","20.9","","0.0","","0.0","","4.2","","4.2","","0","T","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-10","2020","12","10","","2.1","","-1.6","","0.3","","17.7","","0.0","","0.0","","0.0","T","0.0","T","3","","28","","35",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-11","2020","12","11","","5.0","","-0.9","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","1","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-12","2020","12","12","","3.8","","0.5","","2.2","","15.8","","0.0","","1.8","","0.0","","1.8","","0","T","4","","48",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-13","2020","12","13","","7.3","","-2.7","","2.3","","15.7","","0.0","","1.6","","0.0","","1.6","","","","23","","72",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-14","2020","12","14","","-1.3","","-4.0","","-2.7","","20.7","","0.0","","0.0","","0.4","","0.4","","0","T","27","","63",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-15","2020","12","15","","-4.7","","-16.5","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","0","T","30","","54",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-16","2020","12","16","","-12.4","","-17.9","","-15.2","","33.2","","0.0","","0.0","","0.0","","0.0","","0","T","4","","46",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-17","2020","12","17","","-7.8","","-13.2","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","0","T","2","","39",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-18","2020","12","18","","-5.4","","-14.5","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-19","2020","12","19","","-2.2","","-13.3","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-20","2020","12","20","","0.1","","-3.3","","-1.6","","19.6","","0.0","","0.0","","6.2","","6.2","","0","T","15","","33",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-21","2020","12","21","","3.5","","-0.3","","1.6","","16.4","","0.0","","0.0","","0.0","T","0.0","T","5","","","M","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-22","2020","12","22","","1.8","","-6.5","","-2.4","","20.4","","0.0","","0.0","","2.0","","2.0","","3","","26","","52",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-23","2020","12","23","","1.8","","-10.6","","-4.4","","22.4","","0.0","","0.0","","2.6","","2.6","","3","","13","","41",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-24","2020","12","24","","10.4","","1.0","","5.7","","12.3","","0.0","","18.0","","0.0","","18.0","","0","T","16","","52",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-25","2020","12","25","","13.6","","-0.7","","6.5","","11.5","","0.0","","9.4","","1.8","","11.2","","1","E","24","","55",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-26","2020","12","26","","-0.5","","-7.8","","-4.2","","22.2","","0.0","","0.0","","1.0","","1.0","","1","","23","","72",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-27","2020","12","27","","-2.5","","-8.5","","-5.5","","23.5","","0.0","","0.0","","0.0","T","0.0","T","1","","","","","M"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-28","2020","12","28","","4.6","","-2.9","","0.9","","17.1","","0.0","","0.0","","2.0","","1.8","","1","","20","","67",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-29","2020","12","29","","-3.2","","-8.8","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","0","T","29","","46",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-30","2020","12","30","","2.1","","-7.8","","-2.9","","20.9","","0.0","","3.4","","9.2","","12.6","","0","T","13","","45",""
"-73.74","45.47","MONTREAL INTL A","7025251","2020-12-31","2020","12","31","","3.7","","-6.9","","-1.6","","19.6","","0.0","","0.8","","0.0","T","0.8","","4","","26","","76",""
